name,epoch,obs_id,band,epoch_mjd,duration_s,i_mjy,e_i,v_mjy,e_v,offset_arcsec,note
GCRT J1745-3009,low,ASKAP-45544,low,59897.32039,736.0,0.8140,0.7829,-0.7484,0.5480,0.56,
GCRT J1745-3009,low,ASKAP-45673,low,59902.21147,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-45680,low,59902.27909,726.0,-0.6341,1.2737,0.0682,0.4232,0.55,
GCRT J1745-3009,low,ASKAP-46051,low,59921.12215,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-46054,low,59921.15049,726.0,-0.2523,1.0685,-0.2273,0.3724,0.56,
GCRT J1745-3009,low,ASKAP-46804,low,59934.12958,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-47026,low,59949.06301,716.0,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-47068,low,59950.15125,726.0,-1.3246,1.1407,-0.0088,0.2668,0.55,
GCRT J1745-3009,low,ASKAP-47069,low,59950.16036,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-47257,low,59965.07344,736.0,-1.6711,0.8101,0.1469,0.4571,0.55,
GCRT J1745-3009,low,ASKAP-47258,low,59965.08346,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-47626,low,59979.06110,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-47629,low,59979.09128,726.0,-0.6863,0.8343,0.4453,0.6068,0.56,
GCRT J1745-3009,low,ASKAP-47691,low,59980.06142,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-47694,low,59980.09160,726.0,-0.6687,0.7840,-0.8080,0.6448,0.56,
GCRT J1745-3009,low,ASKAP-48343,low,59994.92173,736.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-48345,low,59994.94281,736.0,2.2489,1.1894,-0.0880,0.4956,0.56,
GCRT J1745-3009,low,ASKAP-48462,low,59998.02734,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-48465,low,59998.05672,736.0,2.7297,0.8756,0.3596,0.4303,0.55,
GCRT J1745-3009,low,ASKAP-48851,low,60009.89621,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-48853,low,60009.91499,716.0,-0.3213,1.1725,-0.7106,0.4496,0.55,
GCRT J1745-3009,low,ASKAP-49014,low,60025.85589,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-49016,low,60025.87398,716.0,-0.6232,1.0429,-0.1285,0.4190,0.56,
GCRT J1745-3009,low,ASKAP-49146,low,60040.81967,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-49148,low,60040.84110,726.0,1.1068,1.1351,0.6179,0.4446,0.56,
GCRT J1745-3009,low,ASKAP-49593,low,60055.76905,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-49595,low,60055.78771,726.0,-1.3241,1.1173,0.0975,0.3888,0.56,
GCRT J1745-3009,low,ASKAP-49872,low,60070.73308,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-49874,low,60070.75186,716.0,-1.0730,0.9272,-0.3229,0.3949,0.56,
GCRT J1745-3009,low,ASKAP-50150,low,60085.69525,716.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-50152,low,60085.71345,716.0,-0.7156,0.7417,-0.1073,0.3595,0.56,
GCRT J1745-3009,low,ASKAP-50648,low,60116.60798,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-50650,low,60116.62676,716.0,-1.6071,0.9015,-0.3964,0.3536,0.56,
GCRT J1745-3009,low,ASKAP-51104,low,60129.57449,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-51107,low,60129.60168,726.0,-0.9406,1.0726,0.1112,0.3815,0.56,
GCRT J1745-3009,low,ASKAP-51487,low,60143.63479,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-51528,low,60146.55858,726.0,-0.1510,1.0361,0.2426,0.3606,0.56,
GCRT J1745-3009,low,ASKAP-51937,low,60167.58381,736.0,0.5620,0.7039,0.1319,0.3732,0.56,
GCRT J1745-3009,low,ASKAP-51976,low,60172.49598,736.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-52216,low,60184.52104,726.0,1.1365,1.0094,-0.2578,0.4258,0.56,
GCRT J1745-3009,low,ASKAP-52315,low,60186.49691,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-53034,low,60199.38018,726.0,0.2589,0.9708,0.1501,0.3830,0.55,
GCRT J1745-3009,low,ASKAP-53206,low,60203.35116,736.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-53339,low,60219.43350,726.0,-0.1260,0.8434,-0.3886,0.4119,0.56,
GCRT J1745-3009,low,ASKAP-53492,low,60221.29555,726.0,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-53802,low,60235.29575,716.6,-0.2586,1.1823,0.0645,0.4200,0.56,
GCRT J1745-3009,low,ASKAP-53808,low,60235.35174,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-54610,low,60249.33140,736.5,-1.7345,1.4739,-0.0777,0.4494,0.56,
GCRT J1745-3009,low,ASKAP-54724,low,60250.29804,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-54907,low,60266.27497,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-54908,low,60266.28408,716.6,-0.2054,0.8641,-0.6427,0.3686,0.56,
GCRT J1745-3009,low,ASKAP-55317,low,60289.21450,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-55602,low,60299.09625,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-56076,low,60305.08721,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-56675,low,60313.17290,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-57180,low,60321.27751,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-86186,low,61222.76748,736.5,0.3997,1.4055,0.8338,0.4583,0.85,
GCRT J1745-3009,low,ASKAP-86169,low,61222.59929,726.6,-1.7599,0.9233,-0.5613,0.4062,0.85,
GCRT J1745-3009,low,ASKAP-58450,low,60341.97164,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-58454,low,60342.00773,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-59308,low,60362.00207,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-59309,low,60362.01106,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-59984,low,60381.98841,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-60043,low,60383.89206,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-60548,low,60398.93255,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GCRT J1745-3009,low,ASKAP-60802,low,60404.89980,726.6,-2.6691,1.4667,-0.2162,0.3972,0.56,
GCRT J1745-3009,low,ASKAP-61160,low,60416.82162,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-61309,low,60419.87558,736.5,1.0966,0.9523,-0.3536,0.3921,0.55,
GCRT J1745-3009,low,ASKAP-61973,low,60432.75502,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-62166,low,60435.82734,726.6,0.8642,1.1843,-0.2972,0.4919,0.55,
GCRT J1745-3009,low,ASKAP-62472,low,60449.79458,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-62495,low,60450.80227,726.6,-0.6670,0.8108,0.3738,0.4162,0.56,
GCRT J1745-3009,low,ASKAP-62639,low,60468.62470,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-62845,low,60474.66431,736.5,1.7928,1.0388,-0.2018,0.4534,0.56,
GCRT J1745-3009,low,ASKAP-63206,low,60483.66340,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-63359,low,60489.70723,736.5,0.6460,0.8587,-0.4358,0.4134,0.56,
GCRT J1745-3009,low,ASKAP-63601,low,60503.64360,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-63652,low,60504.63153,726.6,-0.6659,1.3458,0.3671,0.3944,0.56,
GCRT J1745-3009,low,ASKAP-64728,low,60535.48437,736.5,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-64734,low,60535.56051,736.5,0.2181,0.8281,-0.2172,0.4068,0.56,
GCRT J1745-3009,low,ASKAP-65615,low,60557.41262,716.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-65617,low,60557.43612,726.6,-0.2767,1.0150,-0.2343,0.3919,0.56,
GCRT J1745-3009,low,ASKAP-65915,low,60573.40303,726.6,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-65920,low,60573.45858,736.5,-1.1496,0.7425,0.1697,0.4364,0.56,
GCRT J1745-3009,low,ASKAP-66707,low,60600.38156,736.5,nan,nan,nan,nan,nan,
GCRT J1745-3009,low,ASKAP-66940,low,60605.32704,736.5,1.5074,0.7761,0.2342,0.3945,0.55,
GCRT J1745-3009,low,ASKAP-81905,low,61077.11849,736.5,-1.2555,0.6253,-0.6881,0.3753,0.55,
GCRT J1745-3009,low,ASKAP-81818,low,61076.13944,736.5,-0.3990,0.9253,0.0575,0.4068,0.55,
GCRT J1745-3009,low,ASKAP-82000,low,61078.06114,736.5,-0.6930,1.2097,0.0077,0.3722,0.55,
GCRT J1745-3009,low,ASKAP-82175,low,61080.05848,736.5,-1.1196,1.1924,-0.3019,0.4063,0.55,
GCRT J1745-3009,low,ASKAP-82086,low,61079.03204,736.5,0.9637,0.9167,-0.4604,0.3809,0.55,
GCRT J1745-3009,low,ASKAP-85796,low,61215.76755,736.5,-1.0887,1.2301,0.3050,0.4513,0.85,
GCRT J1745-3009,low,ASKAP-85893,low,61216.75542,736.5,0.0784,0.9197,-0.1077,0.4374,0.85,
GCRT J1745-3009,low,ASKAP-86078,low,61221.64847,736.5,1.1390,1.3559,-0.0921,0.3926,0.85,
GCRT J1745-3009,low,ASKAP-86007,low,61220.73289,726.6,0.0236,0.9161,-0.0878,0.3974,0.85,
GCRT J1745-3009,low,ASKAP-86086,low,61221.73056,726.6,0.5465,1.0697,-0.1946,0.4177,0.85,
GCRT J1745-3009,low,ASKAP-85879,low,61216.61822,726.6,-0.6304,0.7210,-0.8179,0.4408,0.85,
GCRT J1745-3009,low,ASKAP-85777,low,61215.58288,726.6,-2.0155,1.2075,0.1066,0.4288,0.85,
GCRT J1745-3009,low,ASKAP-86065,low,61221.51495,726.6,-1.5293,0.9492,0.3998,0.3924,0.85,
GLEAM-X J162759.5-523504.3,low,ASKAP-81807,low,61076.03403,726.6,-0.0690,1.8722,-0.0383,0.2617,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-45535,low,59897.13791,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-45536,low,59897.15865,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-45991,low,59920.09378,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-45993,low,59920.11475,726.0,0.0689,1.8231,0.4134,0.2093,0.89,
GLEAM-X J162759.5-523504.3,low,ASKAP-46046,low,59921.07238,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-46048,low,59921.09369,726.0,-0.4351,1.9988,0.2768,0.2014,0.88,
GLEAM-X J162759.5-523504.3,low,ASKAP-46809,low,59934.17791,726.0,-0.2912,1.7760,0.4977,0.1759,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-46894,low,59935.03091,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-47018,low,59948.99267,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-47244,low,59964.94937,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-47259,low,59965.09314,726.0,0.6183,1.6549,0.3292,0.1607,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-47620,low,59979.00684,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-47621,low,59979.01594,716.0,-0.2642,1.2876,-0.2872,0.1897,0.89,
GLEAM-X J162759.5-523504.3,low,ASKAP-47685,low,59980.00451,736.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-47686,low,59980.01372,716.0,-0.1943,1.6121,-0.3407,0.1895,0.89,
GLEAM-X J162759.5-523504.3,low,ASKAP-48254,low,59994.00389,726.0,-0.3879,1.9979,-0.5616,0.2663,0.89,
GLEAM-X J162759.5-523504.3,low,ASKAP-48338,low,59994.86528,736.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-48456,low,59997.97136,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-48457,low,59997.98092,726.0,-0.2036,1.3513,-0.3932,0.2808,0.88,
GLEAM-X J162759.5-523504.3,low,ASKAP-48845,low,60009.82548,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-48846,low,60009.85105,726.0,0.3434,3.2044,0.1035,0.2841,0.89,
GLEAM-X J162759.5-523504.3,low,ASKAP-49008,low,60025.78377,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-49009,low,60025.80255,716.0,-0.1132,2.1212,-0.3191,0.2792,0.86,
GLEAM-X J162759.5-523504.3,low,ASKAP-49140,low,60040.74542,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-49141,low,60040.76606,726.0,-0.2779,2.2887,-0.4161,0.2985,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-49587,low,60055.70108,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-49588,low,60055.72262,726.0,0.1239,2.2282,-0.0412,0.2592,0.88,
GLEAM-X J162759.5-523504.3,low,ASKAP-49866,low,60070.67618,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-49867,low,60070.68516,726.0,0.0486,2.0753,0.0123,0.2696,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-50143,low,60085.62855,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-50145,low,60085.64986,736.0,-0.0614,3.1269,0.0514,0.2296,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-50384,low,60100.57894,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-50385,low,60100.59771,716.0,0.0477,2.2287,-0.4881,0.2454,0.88,
GLEAM-X J162759.5-523504.3,low,ASKAP-50642,low,60116.55002,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-50643,low,60116.55912,716.0,-0.1940,1.2318,-0.1569,0.2317,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-51096,low,60129.49869,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-51099,low,60129.52807,726.0,-0.1879,1.7922,0.0822,0.2326,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-51483,low,60143.59669,736.0,-0.0869,1.2269,-0.0154,0.2511,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-51526,low,60146.53923,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-86165,low,61222.55897,726.6,-0.1769,2.3524,-0.3550,0.2510,0.99,
GLEAM-X J162759.5-523504.3,low,ASKAP-51861,low,60163.50238,736.0,0.0312,1.6855,-0.1059,0.2440,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-51978,low,60173.38725,736.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-52120,low,60179.48442,736.0,0.0422,1.4394,0.5185,0.2231,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-52406,low,60187.42831,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-52780,low,60196.39081,736.0,-0.0014,1.4225,-0.4965,0.2300,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-53207,low,60203.36049,726.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-53419,low,60220.36600,736.5,0.2031,1.5860,-0.4528,0.2394,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-53488,low,60221.24336,716.0,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-53804,low,60235.31430,736.5,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-53805,low,60235.32352,716.6,-0.1443,1.1767,0.1235,0.2477,0.90,
GLEAM-X J162759.5-523504.3,low,ASKAP-54720,low,60250.26187,726.6,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-54721,low,60250.27097,716.6,-0.1356,1.4799,-0.4850,0.2568,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-54912,low,60267.21213,726.6,nan,nan,nan,nan,nan,
GLEAM-X J162759.5-523504.3,low,ASKAP-54913,low,60267.22123,716.6,0.1903,1.8432,-0.3008,0.2527,0.87,
GLEAM-X J162759.5-523504.3,low,ASKAP-55456,low,60295.03713,706.7,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-55511,low,60296.13030,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-56744,low,60314.08187,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-56798,low,60315.01382,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-58444,low,60341.91093,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-58446,low,60341.93236,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-59303,low,60361.95231,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
GLEAM-X J162759.5-523504.3,low,ASKAP-59306,low,60361.98330,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
